SMILES,Docked_SMILES,Score
CC1=CC=C(C=C1)CN2C(=NC3=C2C(=O)N(C(=O)N3C)C)CN(C)CC4=CC=CC=C4,Cc1ccc(Cn2c(CN(C)Cc3ccccc3)nc3c2c(=O)n(C)c(=O)n3C)cc1,-7.1
CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,-9.6
CN(C)[C@@H]1CN(C[C@H]1C2=CC=C(C=C2)N3CCN(CC3)S(=O)(=O)C)CC4=CC=CC=C4,CN(C)[C@@H]1CN(Cc2ccccc2)C[C@H]1c1ccc(N2CCN(S(C)(=O)=O)CC2)cc1,-7.8
CC1=C(SC=N1)C2=CC=C(C=C2)C(C)NC(=O)C3CC(CN3C(=O)C(C(C)(C)C)N)O,Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(N)C(C)(C)C)cc1,-6.8
CO/N=C(\C1=CC=C(C=C1)CNC(=O)[C@@H]2CCN2C(=O)[C@@H](C3=CC(=CC(=C3)Cl)OC(F)F)O)/N,CO/N=C(/N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](O)c2cc(Cl)cc(OC(F)F)c2)cc1,-8.2
CC1=CC(=C(C=C1)C)N2CCN(CC2)C(=O)CCCCN3C(=O)C4=CC=CC=C4NC3=O,Cc1ccc(C)c(N2CCN(C(=O)CCCCn3c(=O)[nH]c4ccccc4c3=O)CC2)c1,-8.0
C1C(ON=C1Br)CNC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)OCC3=CC=CC=C3,O=C(N[C@@H](Cc1ccc(O)cc1)C(=O)NCC1CC(Br)=NO1)OCc1ccccc1,-8.6
C/C(=N/NC(=O)C1=CC(=CC=C1)S(=O)(=O)N2CCN(CC2)C)/C3=C(C=CC(=C3)Cl)O,C/C(=N/NC(=O)c1cccc(S(=O)(=O)N2CCN(C)CC2)c1)c1cc(Cl)ccc1O,-8.5
CC1=C(C=C(C=C1)C2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)CC3=CC=C(S3)C4=CC=C(C=C4)F,Cc1ccc(C2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,-9.2
CC1=CC(=NN1)NC2=CC(=NC(=N2)NC3=CC=C(C=C3)[N+](=O)[O-])N4CCN(CC4)C,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc([N+](=O)[O-])cc3)n2)n[nH]1,-8.1
CC[C@H]1COCCN1C2=NC(=NC3=C2N(N=C3)C)C4=CC=C(C=C4)NC(=O)NCC,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3CC)c3c(cnn3C)n2)cc1,-8.2
CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)C3C(C(C(C(O3)CO)F)O)O)Cl,CCOc1ccc(Cc2cc(C3OC(CO)C(F)C(O)C3O)ccc2Cl)cc1,-7.3
C1CC12CN(C[C@H]2N)C3=C(C=C4C(=C3Cl)N(C=C(C4=O)C(=O)O)[C@@H]5C[C@H]5F)F,N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@H]4F)c3c2Cl)CC12CC2,-8.0
COC1=C2C(=CC(=C1N3CC(C4(C3)CC4)N)F)C(=O)C(=CN2C5CC5F)C(=O)O,COc1c(N2CC(N)C3(CC3)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3F)c12,-7.5
CC(=O)OC1CCC2(C3CCC4(C(CCC4(C3CCC2(C1)O)O)C5=CC(=O)OC5)C)C=O,CC(=O)OC1CCC2(C=O)C3CCC4(C)C(C5=CC(=O)OC5)CCC4(O)C3CCC2(O)C1,-8.1
C1CN(C(=O)C1NS(=O)(=O)C2=CC3=C(S2)C=CC=N3)CC4=CC5=C(N4)C=NC=C5,O=C1C(NS(=O)(=O)c2cc3ncccc3s2)CCN1Cc1cc2ccncc2[nH]1,-8.2
CC1(C(N2C(S1)C(C2=O)N=CN3CCCCCC3)C(=O)OCOC(=O)C(C)(C)C)C,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(N=CN3CCCCCC3)C2SC1(C)C,-7.0
CCC1=CC=CC=C1OCC2=NC3=C(N2)C=C(C=C3)S(=O)(=O)N4CCOCC4,CCc1ccccc1OCc1nc2ccc(S(=O)(=O)N3CCOCC3)cc2[nH]1,-7.9
C1CCN(C1)S(=O)(=O)C2=CC3=C(C=C2)NC(=O)C=C3C(=O)NCC4=CC=CC=C4Cl,O=C(NCc1ccccc1Cl)c1cc(=O)[nH]c2ccc(S(=O)(=O)N3CCCC3)cc12,-9.4
C1CN(CCN1C(=O)C2=CC3=C(S2)C=CC=[N+]3[O-])S(=O)(=O)C4=CC5=C(N4)C=CC(=C5)Cl,O=C(c1cc2c(ccc[n+]2[O-])s1)N1CCN(S(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,-8.0
C1CC2C3C(C(N2C1)C4=CC=C(C=C4)C(=N)N)C(=O)N(C3=O)CC5=CC=C(C=C5)F,N=C(N)c1ccc(C2C3C(=O)N(Cc4ccc(F)cc4)C(=O)C3C3CCCN32)cc1,-8.0
C1C[C@H](N(C1)C(=O)OCC2=CC=NC3=CC=CC=C23)C(=O)NC[C@@H]4CC(=NO4)Br,O=C(NC[C@@H]1CC(Br)=NO1)[C@@H]1CCCN1C(=O)OCc1ccnc2ccccc12,-8.0
CN(C)CCNC(=O)C1=CC=C(C=C1)C=NNC2=C3C=NN(C3=NC=N2)C4=CC(=CC=C4)OC,COc1cccc(-n2ncc3c(NN=Cc4ccc(C(=O)NCCN(C)C)cc4)ncnc32)c1,-7.9
CC1=CC(=NN1)NC2=CC(=NC(=N2)NC3=CC(=C(C=C3)OC)OC)N4CCN(CC4)C,COc1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1OC,-8.6
CCOC1=CC=CC2=C1C(=CN2)C(=O)C(=O)N3CCN(CC3)C(=O)C4=CC=CC=C4,CCOc1cccc2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12,-7.4
C1CS(=O)(=O)CC1CNC2=CC(=C(C=C2Cl)S(=O)(=O)NC3=NC=CS3)F,O=S1(=O)CCC(CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)C1,-7.6
C1CN(CCN1C(=O)C2=CC=CC=C2)C(=O)C(=O)C3=CNC4=C3C(=C(C(=C4F)F)F)F,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2c(F)c(F)c(F)c(F)c12,-8.6
C[C@@H]1CN(CCN1C(=O)[C@H](C)OC2=CC=CC3=C2C=CN=C3C(=O)NC)C(=O)C4=CC=CC=C4,CNC(=O)c1nccc2c(O[C@@H](C)C(=O)N3CCN(C(=O)c4ccccc4)C[C@H]3C)cccc12,-7.4
C[C@@H]1CN(CCN1C(=O)[C@H](C)OC2=CN=C(C=C2OC)C(=O)NC)C3=NC=CC4=CC=CC=C43,CNC(=O)c1cc(OC)c(O[C@@H](C)C(=O)N2CCN(c3nccc4ccccc34)C[C@H]2C)cn1,-7.9
CCOC(=O)C(CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3(C[C@H]2C(=O)O)SCCS3,CCOC(=O)C(CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,-7.3
CCN1CCCC1CNC(=O)C2=C(C(=CC(=C2)I)OC)OC,CCN1CCCC1CNC(=O)c1cc(I)cc(OC)c1OC,-6.6
CC1=C2C3=C(O1)C(=O)C4=C([C@]3([C@H](OC2=O)COC)C)[C@@H](C[C@]5([C@H]4CCC5=O)C)OC(=O)C,COC[C@H]1OC(=O)c2c(C)oc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,-7.4
CS(=O)(=O)N1CCC(CC1)C2=CC=C(C=C2)C3=CC4=NC=CN=C4C(=N3)NCC5CNCCO5,CS(=O)(=O)N1CCC(c2ccc(-c3cc4nccnc4c(NCC4CNCCO4)n3)cc2)CC1,-8.7
CC1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=C(C=C4)OC)CO)CC(OC)OC,COc1ccc(-c2ccc3c(N4CCOCC4C)nc(CC(OC)OC)nc3n2)cc1CO,-7.6
CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C5=CC=CC=C5N=C4C3=C2)CCNC(C)C)O,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CCNC(C)C,-9.0
CC1=C(C(=O)NN1)C(C2=CC=C(C=C2)OC(=O)C3=CC=C(C=C3)OC)C4=C(NNC4=O)C,COc1ccc(C(=O)Oc2ccc(C(c3c(C)[nH][nH]c3=O)c3c(C)[nH][nH]c3=O)cc2)cc1,-8.6
COC(=O)C1=C(N=CC(=C1)Br)N2CCC(C(C2)O)NC3CCCCC3,COC(=O)c1cc(Br)cnc1N1CCC(NC2CCCCC2)C(O)C1,-7.9
CC1C(CN1C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=C(C=C(C=C4)F)F)F)N,CC1C(N)CN1c1cc2c(cc1F)c(=O)c(C(=O)O)cn2-c1ccc(F)cc1F,-8.3
CN1C=C(C2=C(C=CN=C21)N3CCC(CC3)C(=O)N)/C=C\4/C(=O)C5=C(C=CC=C5O4)O,Cn1cc(/C=C2\Oc3cccc(O)c3C2=O)c2c(N3CCC(C(N)=O)CC3)ccnc21,-9.9
COC1=CC=CC(=C1)C2C(OCCN2)OC3=CC(=C(C=C3F)S(=O)(=O)NC4=NC=NS4)F,COc1cccc(C2NCCOC2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)c1,-8.4
CC1=NC(=C2C=NN(C2=N1)C3CCN(CC3)CC4=CC=C(C=C4)S(=O)(=O)F)N,Cc1nc(N)c2cnn(C3CCN(Cc4ccc(S(=O)(=O)F)cc4)CC3)c2n1,-7.8
C1COC(C(N1)C2=CC=C(C=C2)F)OC3=CC(=C(C=C3F)S(=O)(=O)NC4=NC=NS4)F,O=S(=O)(Nc1ncns1)c1cc(F)c(OC2OCCNC2c2ccc(F)cc2)cc1F,-7.9
C[C@H](C1=CC=C(C=C1)N2C=CC=N2)NC(=O)[C@@H]([C@H](C(=O)N3CCC[C@@H]3C4=CC(=CC=C4)Cl)O)O,C[C@@H](NC(=O)[C@H](O)[C@@H](O)C(=O)N1CCC[C@@H]1c1cccc(Cl)c1)c1ccc(-n2cccn2)cc1,-8.0
CC1C2C(NC(=O)C23C(C=C1C)C4C(CC3=O)C5C(CCC4(O5)C)O)CC(C)C,CC1=CC2C3C(CC(=O)C24C(=O)NC(CC(C)C)C4C1C)C1OC3(C)CCC1O,-8.2
CC(C(=O)NC(C1CCCCC1)C(=O)N2CCCC2C(=O)NC3=C(N=NS3)C4=CC=CC=C4)NC,CNC(C)C(=O)NC(C(=O)N1CCCC1C(=O)Nc1snnc1-c1ccccc1)C1CCCCC1,-8.0
CC1=NC=CC(=N1)NC2=NC=C(C(=C2)NC3CCN(CC3)C4=CC=C(C=C4)C#N)C(=O)N,Cc1nccc(Nc2cc(NC3CCN(c4ccc(C#N)cc4)CC3)c(C(N)=O)cn2)n1,-8.6
CC1CN(CC(O1)C)C2=CC=C(C=C2)NC3=NC(=C(C=C3C(=O)N)F)N4CCC(C4)NC(=O)C=C,C=CC(=O)NC1CCN(c2nc(Nc3ccc(N4CC(C)OC(C)C4)cc3)c(C(N)=O)cc2F)C1,-8.5
CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCN(CC5)CCO,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCN(CCO)CC4)cn3)nc2n1C1CCCC1,-7.3
CC1=NN=C(S1)NC(=O)C2=NC(=NC=C2Cl)S(=O)(=O)CC3=CC=C(C=C3)F,Cc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccc(F)cc3)ncc2Cl)s1,-8.8
CCOC1=CC=CC2=C1NC=C2C(=O)C(=O)N3CCN(CC3)C(=O)C4=CC=CC=C4,CCOc1cccc2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12,-7.7
CS(=O)(=O)C1=CC=CC(=C1)C2=CC(=NC=N2)N3CC(C(C3)N)C4=CC(=C(C=C4F)F)F,CS(=O)(=O)c1cccc(-c2cc(N3CC(N)C(c4cc(F)c(F)cc4F)C3)ncn2)c1,-8.2
COC1=C2C(=CNC2=C(C=C1)Cl)C(=O)C(=O)N3CCN(CC3)C(=O)C4=CC=CC=C4,COc1ccc(Cl)c2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12,-7.9
CC1(CN(CCC1N)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F)C,COc1c(N2CCC(N)C(C)(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,-7.0
C[C@@H]1C[C@H](C2=C1C(=NC=N2)N3CCN(CC3)C(=O)[C@H](CN)C4=CC=C(C=C4)Cl)O,C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(C(=O)[C@H](CN)c4ccc(Cl)cc4)CC3)c21,-8.0
CCC1=CC=CC=C1N2C(=CN3C2=NC4=C3C(=O)N(C(=O)N4C)C(C(C)C)C(=O)OC)C,CCc1ccccc1-n1c(C)cn2c3c(=O)n(C(C(=O)OC)C(C)C)c(=O)n(C)c3nc12,-7.7
CC1=CC2=C(O1)C=CC(=C2)NC(=NC3CCCCN(C3=O)CC(=O)N4CCCC4)NC#N,Cc1cc2cc(NC(=NC3CCCCN(CC(=O)N4CCCC4)C3=O)NC#N)ccc2o1,-8.3
CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)OCC5=CC=CC=N5,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)OCc4ccccn4)cn1c23,-8.2
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4CC(=O)N(C4=O)C5=CC(=CC=C5)Cl,O=C1CC(N2CCN(Cc3ccc4c(c3)OCO4)CC2)C(=O)N1c1cccc(Cl)c1,-8.5
COC1=CC=C(C=C1)C23C(C(C(C2(C4=C(O3)C=C(C=C4OC)O)O)O)C(=O)OC)C5=CC=CC=C5,COC(=O)C1C(O)C2(O)c3c(OC)cc(O)cc3OC2(c2ccc(OC)cc2)C1c1ccccc1,-9.1
CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,-10.0
CC1=C(N=CN1)CN2CCN(C(C2=O)CC3=CC=CC=C3)C(=O)NC(CC(C)C)C(=O)O,Cc1[nH]cnc1CN1CCN(C(=O)NC(CC(C)C)C(=O)O)C(Cc2ccccc2)C1=O,-7.8
CCOC1=CC=C(C=C1)CC2=CC(=C(C=C2C)OC)C3C(C(C(C(S3)CO)O)O)O,CCOc1ccc(Cc2cc(C3SC(CO)C(O)C(O)C3O)c(OC)cc2C)cc1,-7.2
C1C[C@H](N(C1)C(=O)OCC2=NC3=CC=CC=C3N=C2)C(=O)NC[C@@H]4CC(=NO4)Br,O=C(NC[C@@H]1CC(Br)=NO1)[C@@H]1CCCN1C(=O)OCc1cnc2ccccc2n1,-8.5
CC(C1=C(C=CC(=C1)Cl)Cl)N2C3=C(C=N2)N=C(NC3=O)N4C=C(C=N4)C(=O)O,CC(c1cc(Cl)ccc1Cl)n1ncc2nc(-n3cc(C(=O)O)cn3)[nH]c(=O)c21,-8.4
CC1=C(C=C(C=C1)N2C(=O)C3=C(N(C2=O)CC(=O)NCCOC)SC4=C3CCCCC4)C,COCCNC(=O)Cn1c(=O)n(-c2ccc(C)c(C)c2)c(=O)c2c3c(sc21)CCCCC3,-8.5
CN1C=C(C2=C(C1=O)C=C(S2)C(=NC3CCS(=O)(=O)CC3)N)C4=CC(=CC=C4)N(C)C,CN(C)c1cccc(-c2cn(C)c(=O)c3cc(C(N)=NC4CCS(=O)(=O)CC4)sc23)c1,-7.9
CN1C=C(C2=C(C1=O)C=C(S2)C(=NC3CCS(=O)(=O)CC3)N)C4=CC=CC(=C4)C#N,Cn1cc(-c2cccc(C#N)c2)c2sc(C(N)=NC3CCS(=O)(=O)CC3)cc2c1=O,-9.3
CCN1C2=C(C(C3=C(N2)CN(C3=O)CC4=CC=CC=C4)C5=CC=C(C=C5)C)C(=O)NC1=O,CCn1c2c(c(=O)[nH]c1=O)C(c1ccc(C)cc1)C1=C(CN(Cc3ccccc3)C1=O)N2,-8.2
CC(C(=O)NC1CCCCC2CCC(N2C1=O)C(=O)NC3CCCC4=CC=CC=C34)NC,CNC(C)C(=O)NC1CCCCC2CCC(C(=O)NC3CCCc4ccccc43)N2C1=O,-7.2
CC1=C(C2=CC=CC=C2N1S(=O)(=O)C3=CC=C(C=C3)/C=C/C(=O)NO)CN(C)C,Cc1c(CN(C)C)c2ccccc2n1S(=O)(=O)c1ccc(/C=C/C(=O)NO)cc1,-8.0
CC1(CC(CC(N1)(C)C)N(C)C2=NN=C(C=C2)C3=C(C=C4C(=C3)C(=O)N(C(=O)N4C)C)O)C,CN(c1ccc(-c2cc3c(=O)n(C)c(=O)n(C)c3cc2O)nn1)C1CC(C)(C)NC(C)(C)C1,-8.2
CC1=C(C(=O)N(N1C)C2=CC=C(C=C2)S(=O)(=O)NCCOC3=CC=CC=C3)C(C)C,Cc1c(C(C)C)c(=O)n(-c2ccc(S(=O)(=O)NCCOc3ccccc3)cc2)n1C,-6.9
CCN1C2=C(C(C3=C(N2)CN(C3=O)CCC4=CC=C(C=C4)O)C5=CC=C(C=C5)C)C(=O)NC1=O,CCn1c2c(c(=O)[nH]c1=O)C(c1ccc(C)cc1)C1=C(CN(CCc3ccc(O)cc3)C1=O)N2,-8.7
CCN1C2=C(C(C3=C(N2)CN(C3=O)CCC4=CC=CC=C4)C5=CC=C(C=C5)C)C(=O)NC1=O,CCn1c2c(c(=O)[nH]c1=O)C(c1ccc(C)cc1)C1=C(CN(CCc3ccccc3)C1=O)N2,-8.2
CCN1C2=C(C(C3=C(N2)CN(C3=O)CCC4=CC=C(C=C4)OC)C5=CC=C(C=C5)C)C(=O)NC1=O,CCn1c2c(c(=O)[nH]c1=O)C(c1ccc(C)cc1)C1=C(CN(CCc3ccc(OC)cc3)C1=O)N2,-8.6
CC(C1=CC=CC=C1)N2C3=C(C=C(C=C3)S(=O)(=O)NC4=NC=NS4)OC2=O,CC(c1ccccc1)n1c(=O)oc2cc(S(=O)(=O)Nc3ncns3)ccc21,-9.3
CC(C)NCC(=O)NC1=CC2=C(C=C1)C(=O)C3=C(C2=O)C=C(C=C3)NC(=O)CNC(C)C,CC(C)NCC(=O)Nc1ccc2c(c1)C(=O)c1cc(NC(=O)CNC(C)C)ccc1C2=O,-8.0
CC(C1=CC=CC2=C1CNCC2)N3C4=C(C=C(C=C4)S(=O)(=O)NC5=NC=NS5)OC3=O,CC(c1cccc2c1CNCC2)n1c(=O)oc2cc(S(=O)(=O)Nc3ncns3)ccc21,-8.4
CCN1C[C@H](N2C3=C(C(=C2C1=O)O)C(=O)N(N=C3C(=O)NC)CC4=CC(=C(C=C4)F)Cl)C,CCN1C[C@@H](C)n2c(c(O)c3c(=O)n(Cc4ccc(F)c(Cl)c4)nc(C(=O)NC)c32)C1=O,-8.5
CCOC(=O)C(C(C(CC1=CC=C(C=C1)C2=CC(=CC(=C2)Cl)Cl)NC(=O)[C@H](C)N)O)O,CCOC(=O)C(O)C(O)C(Cc1ccc(-c2cc(Cl)cc(Cl)c2)cc1)NC(=O)[C@H](C)N,-6.8
CN(C)C(=O)C1=CN(C2=CC=CC=C21)S(=O)(=O)C3=CC=C(C=C3)/C=C/C(=O)NO,CN(C)C(=O)c1cn(S(=O)(=O)c2ccc(/C=C/C(=O)NO)cc2)c2ccccc12,-8.2
CC1CCN(CC1)C(=O)C(CCN2C=CC=C2C#N)NS(=O)(=O)C3=CC=CC4=C3C=CN4,CC1CCN(C(=O)C(CCn2cccc2C#N)NS(=O)(=O)c2cccc3[nH]ccc23)CC1,-8.5
C1[C@@H](CN[C@H]1C(=O)N[C@H](CCC2=CC=CC=C2)C(=O)NC3=CC4=C(C=C3)N=CC=C4)CN,NC[C@@H]1CN[C@@H](C(=O)N[C@H](CCc2ccccc2)C(=O)Nc2ccc3ncccc3c2)C1,-8.5
C1C[C@H](N(C1)C(=O)OCC2=CC=CC=C2)C(=O)NC[C@@H]3CC(=NO3)Br,O=C(NC[C@@H]1CC(Br)=NO1)[C@@H]1CCCN1C(=O)OCc1ccccc1,-8.2
CC(C)COC1=C(C=C(C=N1)C2=CN(C3=C2C=CC(=C3)C(=O)NS(=O)(=O)C)C)C#N,CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1C#N,-7.9
C1CC1[C@H](CC2=CC=C(C=C2)C(F)(F)F)C(=O)NC[C@@]3(C(=O)NC(=O)N3)C4CC4,O=C1NC(=O)[C@](CNC(=O)[C@@H](Cc2ccc(C(F)(F)F)cc2)C2CC2)(C2CC2)N1,-8.2
C1CCN(C1)S(=O)(=O)C2=CC(=C(C=C2)Cl)NC(=O)CN3CCN(CC3)C(=O)C4=CC=CC=C4,O=C(CN1CCN(C(=O)c2ccccc2)CC1)Nc1cc(S(=O)(=O)N2CCCC2)ccc1Cl,-7.5
C1=CC(=CC(=C1)N2C(=CC(=N2)C(=O)N)C(=O)N)C3=C(C=CC=C3F)OC(F)(F)F,NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3c(F)cccc3OC(F)(F)F)c2)n1,-10.2
C1=CC(=CC(=C1)N2C(=CC(=N2)C(=O)N)C(=O)N)C3=C(C(=CC=C3)OC(F)(F)F)F,NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3cccc(OC(F)(F)F)c3F)c2)n1,-9.8
C1=CC=C(C(=C1)C2=C(C=CC(=C2)N3C(=CC(=N3)C(=O)N)C(=O)N)F)OC(F)(F)F,NC(=O)c1cc(C(N)=O)n(-c2ccc(F)c(-c3ccccc3OC(F)(F)F)c2)n1,-8.3
C1CN(C(=O)CN1S(=O)(=O)C=CC2=CC=C(S2)Cl)CC3=CC4=C(N3)C=CN=C4,O=C1CN(S(=O)(=O)C=Cc2ccc(Cl)s2)CCN1Cc1cc2cnccc2[nH]1,-7.3
CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2N4CCC(CC4)OC(=O)C(C)N)F)C(=O)O,CC(N)C(=O)OC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2CCC4C)CC1,-7.5
CC(C)C1=NC(=NC(=C1/C=C/[C@@H]2C[C@H](CC(=O)O2)O)C3=CC=C(C=C3)F)N(C)S(=O)(=O)C,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1,-7.8
CC1CN(CC(C1O)N)C2=C(C=NC=C2)NC(=O)C3=NC(=C(C=C3)F)C4=C(C=CC=C4F)F,CC1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1O,-8.8
CCC1(C(=O)N(C(=O)N1)CC(=O)NCC2=CC=CC=C2Cl)C3=CC=C(C=C3)F,CCC1(c2ccc(F)cc2)NC(=O)N(CC(=O)NCc2ccccc2Cl)C1=O,-8.7
CCCCNC(=O)C1=CC(=O)NC2=C1C=C(C=C2)S(=O)(=O)N3CCCC(C3)C,CCCCNC(=O)c1cc(=O)[nH]c2ccc(S(=O)(=O)N3CCCC(C)C3)cc12,-8.5
C1CCC(C1)C#CC2=CC3=C(C=C2)C4=CC(=NC(=O)N4CC3)OCC5COCCO5,O=c1nc(OCC2COCCO2)cc2n1CCc1cc(C#CC3CCCC3)ccc1-2,-8.9
CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4C(=N3)N(C(=O)C=N4)C5=CC=CC(=C5)NC(=O)C=C,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1,-9.2
CC1=CC(=C(C=C1)N2N=CC=N2)C(=O)N3CCCOC3CN4C=CC(=N4)C5=NC=C(C=C5)F,Cc1ccc(-n2nccn2)c(C(=O)N2CCCOC2Cn2ccc(-c3ccc(F)cn3)n2)c1,-8.2
CC(C)C(C(=O)NCC1=CC=CC=C1)NS(=O)(=O)C2=CC3=C(C=C2)N(CC3)C(=O)C,CC(=O)N1CCc2cc(S(=O)(=O)NC(C(=O)NCc3ccccc3)C(C)C)ccc21,-8.3
C=CC(=O)N1CCC[C@H](C1)NC(=O)C2=C(C=NN2)NC(=O)C3=C(C=CC=C3Cl)Cl,C=CC(=O)N1CCC[C@@H](NC(=O)c2[nH]ncc2NC(=O)c2c(Cl)cccc2Cl)C1,-8.2
C=CC(=O)N1CCC[C@@H](C1)NC(=O)C2=C(C=NN2)NC(=O)C3=C(C=CC=C3Cl)Cl,C=CC(=O)N1CCC[C@H](NC(=O)c2[nH]ncc2NC(=O)c2c(Cl)cccc2Cl)C1,-8.0
CN(C)S(=O)(=O)C1=CC=C(C=C1)NC(=O)COC2=NC=NC3=C2C=NN3C4=CC=CC=C4,CN(C)S(=O)(=O)c1ccc(NC(=O)COc2ncnc3c2cnn3-c2ccccc2)cc1,-7.7
C1=C(C=C(C=C1NC(=O)CBr)NC(=O)CBr)NC(=O)CBr,O=C(CBr)Nc1cc(NC(=O)CBr)cc(NC(=O)CBr)c1,-6.5
C1C[C@H](N(C1)C(=O)OCC2=CC(=CC=C2)F)C(=O)NC[C@@H]3CC(=NO3)Br,O=C(NC[C@@H]1CC(Br)=NO1)[C@@H]1CCCN1C(=O)OCc1cccc(F)c1,-8.1
C1C(C(C(C1N2C=CC3=C(N=CN=C32)N)O)O)CCC4=CC5=NC(=C(C=C5C=C4)Br)N,Nc1nc2cc(CCC3CC(n4ccc5c(N)ncnc54)C(O)C3O)ccc2cc1Br,-8.8
COC1=CC=CC=C1N2CCN(CC2)C(CNC(=O)C3=CC=CO3)C4=CN=CC=C4,COc1ccccc1N1CCN(C(CNC(=O)c2ccco2)c2cccnc2)CC1,-8.2
CC1=C(SC2=NC=NC(=C12)OCC(=O)N3CCN(CC3)S(=O)(=O)C4=CC=C(C=C4)Cl)C,Cc1sc2ncnc(OCC(=O)N3CCN(S(=O)(=O)c4ccc(Cl)cc4)CC3)c2c1C,-7.6
CN(C(=O)C1=NC=C2C(=C1)C(=CN2CC3=CC=C(C=C3)F)CN4CCC[C@H]4C(=O)N)O,CN(O)C(=O)c1cc2c(CN3CCC[C@H]3C(N)=O)cn(Cc3ccc(F)cc3)c2cn1,-7.8
CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(CC(=O)C3([C@H]2CCC4=CC(=O)CC[C@@]43C)F)C)O,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3(F)C(=O)C[C@@]21C,-8.8
CC1=C(C=C(C=C1)C(=O)NCCO)N2C=NC(=C(C2=O)Cl)OCC3=C(C=C(C=C3)F)F,Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Cl)c1=O,-8.4
